"Reference";"National reference";"Country/Territory";"Typ";"Disease name";"Disease type";"Epidemiological unit";"Submitted on";"Modified on";"Administrative division level 1";"Administrative division level 2";"Administrative division level 3";"Outbreak occurring inside an already restricted zone";"Latitude";"Longitude";"Approximate location";"Location";"Wildlife type 1";"Production Type 1";"Water type 1";"Production system 1";"Measuring unit 1";"Susceptible 1";"Cases 1";"Dead 1";"Killed 1";"Slaughtered 1";"Vaccinated 1";"Outbreak year";"Suspicion/Start date";"Confirmation date";"End date";"Status Continuing/Resolved";"Suspicion";"Clinical signs";"Diagnostic tests";"Necropsy";"Category 1";"Subcategory 1";"Test name 1";"Test type 1";"Laboratory type 1";"Species 1";"Result date 1";"Result type 1";"Pertinence"
"PL-ASF-2026-848gc";"2026/1173-bxf1f";"Polen";"Secondary";"A.S.F. in wild boar";NaN;"Not applicable";"2026-05-18";"2026-05-18";"Lubelskie";"Hrubieszów";"Mircze";"true";"50,6290881826568";"23,780823891376329";"false";"Mircze";"Wild";NaN;NaN;NaN;"Tiere";NaN;"3";"3";NaN;NaN;NaN;"2026";"2026-05-11";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Local laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"PL-ASF-2026-6bjph";"2026/1172-73m3r";"Polen";"Secondary";"A.S.F. in wild boar";NaN;"Not applicable";"2026-05-18";"2026-05-18";"Lubelskie";"Hrubieszów";"Mircze";"true";"50,6557473320484";"23,768328867840395";"false";"Mircze";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";NaN;NaN;NaN;"2026";"2026-05-11";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Local laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"DE-ND-2026-uj3on";"26-013-4jc91";"Deutschland";"Primary";"Newcastle disease virus (Inf. with)";NaN;"Farm";"2026-05-18";"2026-05-18";"Bayern";"Mühldorf am Inn";"Oberbergkirchen";"true";"48,3100000000000";"12,359999999999999";"true";"Oberbergkirchen";NaN;"Poultry";NaN;NaN;"Tiere";"9500";"50";"50";"0";"0";NaN;"2026";"2026-05-08";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Private Laboratory";"Birds";"2026-05-12";"Positive";"EU and WOAH"
"DE-ASF-2026-mceth";"26-011-h21wm";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-18";"2026-05-18";"Nordrhein-Westfalen";"Hochsauerlandkreis";"Schmallenberg";"true";"51,1200000000000";"8,300000000000001";"true";"Schmallenberg";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"0";"1";"0";"0";"2026";"2026-05-12";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"DE-ASF-2026-fuvwm";"26-011-l349c";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-18";"2026-05-18";"Nordrhein-Westfalen";"Olpe";"Kirchhundem";"true";"51,0250000000000";"8,058999999999999";"true";"Kirchhundem";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-12";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"GR-CAPRIPOX-2026-v0qhh";NaN;"Griechenland";"Secondary";"Sheep pox and goat pox";NaN;"Farm";"2026-05-18";"2026-05-18";"Ilia";"Andravida-Kyllini";NaN;"true";"37,9044597683475";"21,252791361647350";"false";"Andravida-Kyllini";NaN;NaN;NaN;NaN;"Tiere";NaN;NaN;NaN;NaN;NaN;NaN;"2026";"2026-05-08";"2026-05-12";NaN;"Continuing";"false";"true";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"National Reference Laboratory";"Sheep";"2026-05-12";"Positive";"EU and WOAH"
"DE-ASF-2026-9tpjn";"26-011-r3232";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-18";"2026-05-18";"Nordrhein-Westfalen";"Olpe";"Kirchhundem";"true";"51,0250000000000";"8,060000000000000";"true";"Kirchhundem";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-12";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"DE-ASF-2026-vt5ay";"26-011-s8jg7";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-18";"2026-05-18";"Sachsen";"Görlitz";"Markersdorf";"true";"51,1500000000000";"14,850000000000000";"true";"Markersdorf";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-08";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"DE-ASF-2026-hp8w4";"26-011-j2656";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-18";"2026-05-18";"Sachsen";"Görlitz";"Markersdorf";"true";"51,1500000000000";"14,850000000000000";"true";"Markersdorf";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-08";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"CZ-ND.NON-P-2026-2j2tm";"NCZ-2qcvv";"Tschechische Republik";"Primary";"Newcastle disease virus in non-poultry for AHL";NaN;NaN;"2026-05-15";"2026-05-15";"Plzeňský";"Klatovy";NaN;"false";NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;"Tiere";"31";"15";"15";"16";"0";NaN;"2026";"2026-05-07";"2026-05-12";"N/A";"Continuing";"false";"true";"true";"false";"Pathogen detection";"Nucleic acid detection";"Reverse transcription-polymerase chain reaction (RT-PCR)";"Laboratory";"Regional Reference Laboratory";"Birds";"2026-05-12";"Positive";"EU"
"CY-FMD-2026-dygif";NaN;"Zypern";"Secondary";"Foot and mouth disease virus (Inf. with)";"SAT 1";"Farm";"2026-05-14";"2026-05-14";"Larnaca";NaN;NaN;"true";"34,8523470000000";"33,592261000000001";"true";"Larnaca";NaN;NaN;NaN;NaN;"Tiere";"451";"12";NaN;NaN;NaN;NaN;"2026";"2026-05-08";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;"EU and WOAH"
"CY-FMD-2026-i6311";NaN;"Zypern";"Secondary";"Foot and mouth disease virus (Inf. with)";"SAT 1";"Farm";"2026-05-14";"2026-05-14";"Larnaca";NaN;NaN;"true";"35,0376380000000";"33,539445999999998";"true";"Larnaca";NaN;NaN;NaN;NaN;"Tiere";"1180";"7";NaN;NaN;NaN;NaN;"2026";"2026-05-07";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;"EU and WOAH"
"PL-ASF-2026-p4kjv";"2026/1171-ik62m";"Polen";"Secondary";"A.S.F. in wild boar";NaN;"Not applicable";"2026-05-14";"2026-05-14";"Warmińsko-Mazurskie";"Lidzbark";"Orneta";"true";"54,0595470100065";"20,187785329542326";"false";"Orneta";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";NaN;"1";NaN;NaN;"2026";"2026-05-07";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Local laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"PL-ASF-2026-iahbp";"2026/1170-8w3j2";"Polen";"Primary";"A.S.F. in wild boar";NaN;"Not applicable";"2026-05-14";"2026-05-14";"Warmińsko-Mazurskie";"Olsztyn (City)";"Olsztyn";"true";"53,7469599574743";"20,453114406758630";"false";"Olsztyn";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";NaN;NaN;NaN;"2026";"2026-05-05";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Local laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"PL-ASF-2026-zct7p";"2026/1168-8ynzb";"Polen";"Secondary";"A.S.F. in wild boar";NaN;"Not applicable";"2026-05-14";"2026-05-14";"Kujawsko-Pomorskie";"Wąbrzeźno";"Płużnica";"true";"53,3376043498257";"18,798271598013798";"false";"Płużnica";"Wild";NaN;NaN;NaN;"Tiere";NaN;"2";"2";NaN;NaN;NaN;"2026";"2026-04-26";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Local laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"PL-ASF-2026-7dysp";"2026/1167-dngjn";"Polen";"Secondary";"A.S.F. in wild boar";NaN;"Not applicable";"2026-05-14";"2026-05-14";"Kujawsko-Pomorskie";"Wąbrzeźno";"Płużnica";"true";"53,3405087226592";"18,787414678559259";"false";"Płużnica";"Wild";NaN;NaN;NaN;"Tiere";NaN;"2";"2";NaN;NaN;NaN;"2026";"2026-04-24";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Local laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"PL-ASF-2026-eaiwo";"2026/1166-rttwd";"Polen";"Primary";"A.S.F. in wild boar";NaN;"Not applicable";"2026-05-14";"2026-05-14";"Warmińsko-Mazurskie";"Nidzica";"Kozłowo";"true";"53,4499725194130";"20,293834509539977";"false";"Kozłowo";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";NaN;"1";NaN;NaN;"2026";"2026-05-07";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"National Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"PL-ASF-2026-265cj";"2026/1165-micua";"Polen";"Primary";"A.S.F. in wild boar";NaN;"Not applicable";"2026-05-14";"2026-05-14";"Warmińsko-Mazurskie";"Nidzica";"Kozłowo";"true";"53,4622502836509";"20,243257045506983";"false";"Kozłowo";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";NaN;"1";NaN;NaN;"2026";"2026-05-06";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"National Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"FR-HPAI(P)-2026-slr97";"IA20260197-j3fsf";"Frankreich";"Primary";"High pathogenicity avian influenza viruses (Inf. with) (poultry)";"H5N1";"Farm";"2026-05-13";"2026-05-15";"Haute-Garonne";NaN;NaN;"true";"43,8815457662169";"1,433539968292192";"false";"Haute-Garonne";NaN;"Poultry";NaN;NaN;"Tiere";"12000";NaN;"150";"11850";NaN;NaN;"2026";"2026-05-09";"2026-05-12";NaN;"Continuing";"false";"true";"true";"false";"Pathogen detection";"Nucleic acid detection";"Reverse transcription-polymerase chain reaction (RT-PCR)";"Laboratory";"Regional Reference Laboratory";"Birds";"2026-05-12";"Positive";"EU and WOAH"
"IT-ASF-2026-yuuod";"ASF_WB_2026_0586-uju1u";"Italien";"Secondary";"A.S.F. in wild boar";NaN;"Natural park";"2026-05-13";"2026-05-13";"Liguria";"Savona";"Piana Crixia";"true";"44,5140705564174";"8,247436533782318";"false";"Piana Crixia";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";NaN;"2026";"2026-05-07";"2026-05-12";NaN;"Continuing";"false";"true";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"WOAH Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"IT-ASF-2026-e7kmx";"ASF_WB_2026_0585-1s8q3";"Italien";"Secondary";"A.S.F. in wild boar";NaN;"Natural park";"2026-05-13";"2026-05-13";"Liguria";"Savona";"Piana Crixia";"true";"44,4983674438012";"8,279999497165054";"false";"Piana Crixia";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";NaN;"2026";"2026-05-07";"2026-05-12";NaN;"Continuing";"false";"true";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"WOAH Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"GR-FMD-2026-9uz5z";NaN;"Griechenland";"Secondary";"Foot and mouth disease virus (Inf. with)";"SAT 1";"Farm";"2026-05-13";"2026-05-14";"Lesvos";"Lesvos";NaN;"true";"39,2551472389593";"26,265835355075783";"false";"AGIA PARASKEVI";NaN;NaN;NaN;NaN;"Tiere";"300";"80";"0";NaN;NaN;NaN;"2026";"2026-05-08";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Antibody detection";"Antibody detection tests";"ELISA for the detection of antibodies against non-structural proteins (NSP ELISA)";"Laboratory";"National Reference Laboratory";"Sheep";"2026-05-12";"Positive";"EU and WOAH"
"PL-HPAI(P)-2026-3k6b8";"2026/133-beeav";"Polen";"Primary";"High pathogenicity avian influenza viruses (Inf. with) (poultry)";"H5N1";"Farm";"2026-05-13";"2026-05-13";"Mazowieckie";"Żuromin";"Żuromin";"true";"53,0395350793578";"19,887058274459026";"false";"Poniatowo";NaN;"Poultry";NaN;NaN;"Tiere";"25040";"25040";"400";NaN;NaN;NaN;"2026";"2026-05-11";"2026-05-12";NaN;"Continuing";"false";"true";"true";"true";"Pathogen detection";"Nucleic acid detection";"Real-time reverse transcription polymerase chain reaction (rRT-PCR)";"Laboratory";"National Reference Laboratory";"Birds";"2026-05-12";"Positive";"EU and WOAH"
"GR-FMD-2026-0ifl0";NaN;"Griechenland";"Secondary";"Foot and mouth disease virus (Inf. with)";"SAT 1";"Farm";"2026-05-13";"2026-05-14";"Lesvos";"Lesvos";NaN;"true";"39,3189266916647";"26,322749016564607";"false";"KAPI";NaN;NaN;NaN;NaN;"Tiere";"80";"45";"0";NaN;NaN;NaN;"2026";"2026-05-08";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time reverse transcription polymerase chain reaction (rRT-PCR)";"Laboratory";"National Reference Laboratory";"Sheep/goats (mixed herd)";"2026-05-12";"Negative";"EU and WOAH"
"GR-FMD-2026-u6w0c";NaN;"Griechenland";"Secondary";"Foot and mouth disease virus (Inf. with)";"SAT 1";"Farm";"2026-05-13";"2026-05-14";"Lesvos";"Lesvos";NaN;"true";"39,2468340468449";"26,255722316660634";"false";"AGIA PARASKEVI";NaN;NaN;NaN;NaN;"Tiere";"5";"0";"0";NaN;NaN;NaN;"2026";"2026-05-07";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time reverse transcription polymerase chain reaction (rRT-PCR)";"Laboratory";"National Reference Laboratory";"Sheep/goats (mixed herd)";"2026-05-12";"Negative";"EU and WOAH"
"GR-CAPRIPOX-2026-oo95l";NaN;"Griechenland";"Secondary";"Sheep pox and goat pox";NaN;"Farm";"2026-05-13";"2026-05-13";"Ilia";"Pyrgos";NaN;"true";"37,6273327771548";"21,478364523097994";"false";"Pyrgos";NaN;NaN;NaN;NaN;"Tiere";"6";"1";"0";NaN;NaN;NaN;"2026";"2026-05-07";"2026-05-12";NaN;"Continuing";"false";"true";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"National Reference Laboratory";"Sheep";"2026-05-12";"Positive";"EU and WOAH"
"DE-ASF-2026-k6ccd";"26-011-iy5ss";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-13";"2026-05-13";"Nordrhein-Westfalen";"Siegen-Wittgenstein";"Hilchenbach";"true";"50,9900000000000";"8,039999999999999";"true";"Hilchenbach";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-08";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-11";"Positive";"EU and WOAH"
"DE-ASF-2026-126ot";"26-011-633lk";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-13";"2026-05-13";"Nordrhein-Westfalen";"Siegen-Wittgenstein";"Hilchenbach";"true";"51,0000000000000";"8,050000000000001";"true";"Hilchenbach";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-09";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-11";"Positive";"EU and WOAH"
"DE-ASF-2026-p5fzs";"26-011-511t5";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-13";"2026-05-13";"Nordrhein-Westfalen";"Siegen-Wittgenstein";"Hilchenbach";"true";"50,9900000000000";"8,039999999999999";"true";"Hilchenbach";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-09";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-11";"Positive";"EU and WOAH"
"DE-ASF-2026-mp59y";"26-011-w7ujp";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-13";"2026-05-13";"Nordrhein-Westfalen";"Siegen-Wittgenstein";"Hilchenbach";"true";"51,0000000000000";"8,050000000000001";"true";"Hilchenbach";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-09";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-11";"Positive";"EU and WOAH"
"DE-ASF-2026-uf4fy";"26-011-b8dth";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-13";"2026-05-13";"Nordrhein-Westfalen";"Siegen-Wittgenstein";"Hilchenbach";"true";"51,0000000000000";"8,050000000000001";"true";"Hilchenbach";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-09";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-11";"Positive";"EU and WOAH"
"DE-ASF-2026-xut9e";"26-011-790dc";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-13";"2026-05-13";"Nordrhein-Westfalen";"Siegen-Wittgenstein";"Hilchenbach";"true";"50,9900000000000";"8,050000000000001";"true";"Hilchenbach";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-10";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-11";"Positive";"EU and WOAH"
"DE-ASF-2026-azyw5";"26-011-o5ddt";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-13";"2026-05-13";"Nordrhein-Westfalen";"Siegen-Wittgenstein";"Erndtebrück";"true";"51,0070000000000";"8,204000000000001";"true";"Erndtebrück";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-09";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-11";"Positive";"EU and WOAH"
"DE-ASF-2026-64y7v";"26-011-2b1m7";"Deutschland";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-13";"2026-05-13";"Nordrhein-Westfalen";"Siegen-Wittgenstein";"Hilchenbach";"true";"51,0000000000000";"8,050000000000001";"true";"Hilchenbach";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"1";"0";"0";"0";"2026";"2026-05-09";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Polymerase chain reaction (PCR)";"Laboratory";"Regional Reference Laboratory";"Sus scrofa";"2026-05-11";"Positive";"EU and WOAH"
"RO-ASF-2026-xk7r1";NaN;"Rumänien";"Primary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-13";"2026-05-13";"Bacău";"Magiresti";NaN;"true";"46,5394517017040";"26,530350988920361";"false";"Magiresti";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";NaN;"1";NaN;NaN;"2026";"2026-05-12";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"Local laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"MD-ASF-2026-27vys";"84/6ASFW-7creb";"Moldau, Republik";"Secondary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-12";"2026-05-12";"Leova";NaN;NaN;"false";"46,6069700000000";"28,249710000000000";"true";"Leova";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";NaN;"1";NaN;NaN;"2026";"2026-05-11";"2026-05-12";NaN;"Continuing";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"National Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"LV-ASF-2026-g41ub";NaN;"Lettland";"Secondary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-12";"2026-05-12";"Dienvidkurzemes";"Embūtes pagasts";NaN;"true";"56,5080743312484";"21,715761869147318";"false";"Embūtes pagasts";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"0";"1";NaN;NaN;"2026";"2026-05-07";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"National Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"LV-ASF-2026-54d9w";NaN;"Lettland";"Secondary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-12";"2026-05-12";"Cēsu";"Priekuļu pagasts";NaN;"true";"57,3092567935441";"25,482371806517808";"false";"Priekuļu pagasts";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"0";"1";NaN;NaN;"2026";"2026-05-10";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"National Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"LV-ASF-2026-ve1pz";NaN;"Lettland";"Secondary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-12";"2026-05-12";"Tukuma";"Jaunpils pagasts";NaN;"true";"56,7632524451233";"22,995210121748283";"false";"Jaunpils pagasts";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"0";"1";NaN;NaN;"2026";"2026-05-08";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"National Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
"LV-ASF-2026-ywunm";NaN;"Lettland";"Secondary";"A.S.F. in wild boar";NaN;"Forest";"2026-05-12";"2026-05-12";"Saldus";"Jaunauces pagasts";NaN;"true";"56,4398783499344";"22,590847674634471";"false";"Jaunauces pagasts";"Wild";NaN;NaN;NaN;"Tiere";NaN;"1";"0";"1";NaN;NaN;"2026";"2026-05-08";"2026-05-12";"2026-05-12";"Resolved";"false";"false";"true";"false";"Pathogen detection";"Nucleic acid detection";"Real-time polymerase chain reaction (real-time PCR)";"Laboratory";"National Reference Laboratory";"Sus scrofa";"2026-05-12";"Positive";"EU and WOAH"
